onset	duration	trial_type
0	18	misinfo_disagree
19	4	misinfo_disagree
24	3	correct_agree
28	10	correct_agree
39	3	correct_disagree
42	5	correct_agree
48	7	misinfo_disagree
55	4	misinfo_disagree
60	5	misinfo_disagree
66	5	correct_agree
71	6	correct_agree
78	4	correct_agree
84	6	correct_agree
90	6	misinfo_disagree
97	3	misinfo_disagree
101	10	misinfo_disagree
112	11	misinfo_agree
124	8	correct_agree
133	5	correct_agree
139	8	misinfo_disagree
